latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.7176888,-81.3791263,23.231,16.60167,197,2014,6.087,496977.363
82.7176889,-81.3791265,23.250,16.60250,197,2014,6.106,496480.805
82.7176888,-81.3791267,23.244,16.60333,197,2014,6.100,495981.680
82.7176888,-81.3791265,23.248,16.60417,197,2014,6.104,495479.975
82.7176888,-81.3791267,23.234,16.60500,197,2014,6.090,494975.675
82.7176889,-81.3791265,23.239,16.60583,197,2014,6.095,494469.134
82.7176889,-81.3791265,23.241,16.60667,197,2014,6.097,493960.058
82.7176889,-81.3791264,23.253,16.60750,197,2014,6.109,493448.897
82.7176889,-81.3791261,23.237,16.60833,197,2014,6.093,492935.279
82.7176889,-81.3791262,23.235,16.60917,197,2014,6.091,492419.260
82.7176889,-81.3791265,23.240,16.61000,197,2014,6.096,491900.875
82.7176889,-81.3791264,23.254,16.61083,197,2014,6.110,491380.354
82.7176889,-81.3791263,23.261,16.61167,197,2014,6.117,490857.217
82.7176889,-81.3791264,23.232,16.61250,197,2014,6.088,490331.577
82.7176889,-81.3791262,23.233,16.61333,197,2014,6.089,489803.757
82.7176889,-81.3791261,23.247,16.61417,197,2014,6.103,489273.625
82.7176889,-81.3791262,23.244,16.61500,197,2014,6.100,488741.231
82.7176889,-81.3791262,23.244,16.61583,197,2014,6.100,488206.648
82.7176890,-81.3791263,23.245,16.61667,197,2014,6.101,487669.772
82.7176890,-81.3791266,23.231,16.61750,197,2014,6.087,487130.462
82.7176889,-81.3791265,23.229,16.61833,197,2014,6.085,486588.906
82.7176889,-81.3791266,23.237,16.61917,197,2014,6.093,486045.007
82.7176889,-81.3791266,23.258,16.62000,197,2014,6.114,485498.753
82.7176889,-81.3791264,23.258,16.62083,197,2014,6.114,484950.055
82.7176889,-81.3791265,23.239,16.62167,197,2014,6.095,484399.060
82.7176889,-81.3791266,23.246,16.62250,197,2014,6.102,483845.988
82.7176890,-81.3791264,23.259,16.62333,197,2014,6.115,483290.682
82.7176890,-81.3791264,23.251,16.62417,197,2014,6.107,482733.101
82.7176890,-81.3791263,23.254,16.62500,197,2014,6.110,482173.377
82.7176890,-81.3791263,23.247,16.62583,197,2014,6.103,481611.364
82.7176890,-81.3791265,23.236,16.62667,197,2014,6.092,481047.131
82.7176890,-81.3791266,23.230,16.62750,197,2014,6.086,480480.589
82.7176889,-81.3791266,23.243,16.62833,197,2014,6.099,479911.698
82.7176889,-81.3791264,23.250,16.62917,197,2014,6.106,479340.497
