latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_CGVD28_HTv2,rcvr_clk_ns
82.4449920,-80.2151114,52.559,20.47583,203,2014,35.130,-402375.802
82.4449920,-80.2151113,52.555,20.47667,203,2014,35.126,-402925.002
82.4449921,-80.2151113,52.556,20.47750,203,2014,35.127,-403475.599
82.4449920,-80.2151116,52.565,20.47833,203,2014,35.136,-404027.856
82.4449921,-80.2151116,52.564,20.47917,203,2014,35.135,-404581.442
82.4449920,-80.2151114,52.559,20.48000,203,2014,35.130,-405136.822
82.4449920,-80.2151111,52.558,20.48083,203,2014,35.129,-405693.593
82.4449920,-80.2151109,52.540,20.48167,203,2014,35.111,-406251.777
82.4449921,-80.2151110,52.539,20.48250,203,2014,35.110,-406811.201
82.4449920,-80.2151112,52.550,20.48333,203,2014,35.121,-407372.059
82.4449920,-80.2151112,52.560,20.48417,203,2014,35.131,-407934.419
